task,pID,scriptID,jobID,State,endTime,seconds,nCPU,ReqMem,maxRSS,tmpUsed
marginal,07203,hg2_kv,12495592,COMPLETED,1743104542,30536,8,3578M,2359624000,0
marginal,3757,hg_m_ki,12488783,COMPLETED,1743097545,104782,32,21837M,13795088000,0
marginal,4111,ns_nt_ki,12494957,COMPLETED,1743097491,34690,16,6532M,3733492000,0
marginal,3655,hg_bm_ki,12494952,COMPLETED,1743097253,34482,16,9352M,4461856000,0
marginal,07203,hg_kv,12495582,COMPLETED,1743095804,21829,8,3412M,1926308000,0
mcmcmc,684,by_nt_ki,12481557,OUT_OF_MEMORY,1743095067,33,16,60901M,56503056000,NA
marginal,07203,ns_n_kv,12496277,COMPLETED,1743092869,13658,8,2358M,1608428000,0
marginal,635,ns_ki,12497262,COMPLETED,1743092072,330,8,3599M,1104376000,0
mcmcmc,3763,by_nt_ki,12474878,OUT_OF_MEMORY,1743086330,13,16,45995M,0,NA
mcmcmc,3763,by_n_ki,12474876,OUT_OF_MEMORY,1743086269,14,16,52503M,0,NA
mcmcmc,684,by_ki,12471610,OUT_OF_MEMORY,1743086250,26,16,53502M,0,NA
marginal,07203,ns_n_kv,12496273,OUT_OF_MEMORY,1743078942,6,8,727M,0,NA
mcmcmc,07206,rm_by_t_kv,12495678,OUT_OF_MEMORY,1743074516,17,16,39951M,0,NA
mcmcmc,07205,by_n_kv,12495666,OUT_OF_MEMORY,1743074485,17,16,38903M,0,NA
mcmcmc,07205,by_nt_kv,12495668,OUT_OF_MEMORY,1743074480,12,16,39061M,0,NA
mcmcmc,07205,by_t_kv,12495656,OUT_OF_MEMORY,1743074458,21,16,39920M,0,NA
mcmcmc,07204,ns_kv,12495648,OUT_OF_MEMORY,1743074428,22,16,51413M,0,NA
mcmcmc,07204,by_nt_kv,12495643,OUT_OF_MEMORY,1743074406,31,16,51612M,39572000,NA
mcmcmc,07204,by_kv,12495639,OUT_OF_MEMORY,1743074400,25,16,52084M,0,NA
marginal,3705,hg2_ki,12489350,COMPLETED,1743073257,72624,16,11984M,6477636000,0
marginal,175,ns_nt_ki,12495246,COMPLETED,1743071526,32,16,8478M,62616000,NA
mcmcmc,07200,ns_n_kv,12490720,COMPLETED,1743060377,44043,16,14822M,7998564000,0
marginal,3705,hg_b_ki,12487516,COMPLETED,1743059653,73459,16,11923M,6724148000,0
marginal,3705,hg_bm_ki,12487838,COMPLETED,1743057077,66777,16,12582M,6767056000,0
mcmcmc,4173,by_nt_ki,12471423,OUT_OF_MEMORY,1743050983,13,16,33662M,0,NA
marginal,563,ns_n_ki,12471004,COMPLETED,1743047574,211082,32,19067M,15238476000,0
marginal,4308,hg_bm_ki,12488785,COMPLETED,1743043660,50897,16,10471M,5162520000,0
marginal,3929,hg_bm_ki,12490287,COMPLETED,1743038080,30948,8,4781M,2134360000,0
marginal,2131,hg2_ki,12487515,COMPLETED,1743034801,48668,16,7960M,4178012000,0
marginal,3757,hg_ki,12486837,TIMEOUT,1743034428,63494,8,8952M,3227028000,NA
marginal,3655,hg_bm_ki,12486791,TIMEOUT,1743031805,61466,8,4858M,2216428000,NA
marginal,563,ns_ki,12470988,COMPLETED,1743031792,213995,32,19413M,15438412000,0
marginal,3755,hg_ki,12486797,TIMEOUT,1743031562,61223,8,3243M,2617564000,NA
marginal,3755,hg2_ki,12487518,COMPLETED,1743031248,40948,16,7008M,6513440000,0
marginal,4308,hg_ki,12486877,TIMEOUT,1743031075,58283,16,9649M,4881488000,NA
mcmcmc,2800,hg_m_ki,12470040,COMPLETED,1743027379,202612,16,61439M,20307884000,0
marginal,4111,ns_nt_ki,12486836,TIMEOUT,1743027332,56430,8,2478M,1942560000,NA
marginal,3833,hg_ki,12486778,TIMEOUT,1743023978,53670,8,4492M,1968192000,NA
marginal,4910,hg_m_ki,12489351,COMPLETED,1743023342,22984,8,5020M,2188332000,0
marginal,2131,hg_m_ki,12486785,COMPLETED,1743021956,51617,16,8198M,4090796000,0
marginal,3755,hg_b_ki,12486827,TIMEOUT,1743021032,50411,8,19050M,3289912000,NA
marginal,2131,hg_bm_ki,12486948,COMPLETED,1743019845,43665,16,8482M,4142884000,0
marginal,2131,hg_b_ki,12486896,COMPLETED,1743019707,46299,16,7908M,4093864000,0
marginal,3755,hg_bm_ki,12486821,TIMEOUT,1743019022,48494,8,20668M,3305884000,NA
marginal,3833,hg_b_ki,12487517,COMPLETED,1743017961,31307,16,8562M,4381144000,0
marginal,2553,hg_m_ki,12486786,COMPLETED,1743017831,47492,8,4795M,2843192000,0
marginal,3755,hg_m_ki,12486820,TIMEOUT,1743016552,46024,8,19666M,3214040000,NA
marginal,2553,hg2_ki,12486780,COMPLETED,1743015343,45035,8,4603M,2942804000,0
marginal,2553,hg_b_ki,12486782,COMPLETED,1743014964,44625,8,4677M,2.915e+09,0
marginal,3711,ns_nt_ki,12486776,COMPLETED,1743014663,44355,16,7814M,4683356000,0
mcmcmc,07200,ns_n_kv,12486774,TIMEOUT,1743014592,44284,16,14930M,7973600000,NA
marginal,3929,hg_m_ki,12486787,COMPLETED,1743009470,39131,8,4044M,2057784000,0
marginal,3655,hg_m_ki,12486772,COMPLETED,1743007954,37646,16,8613M,4438036000,0
marginal,3929,hg_bm_ki,12486792,TIMEOUT,1743005152,34813,8,4343M,2140564000,NA
marginal,07202,by_kv,12481564,COMPLETED,1743004595,86687,32,35725M,21708020000,0
marginal,104,hg_m_ki,12482867,COMPLETED,1743003655,73491,16,12030M,6818664000,0
marginal,3200,ns_ki,12470993,COMPLETED,1743003229,170659,32,22261M,16333888000,0
marginal,3200,ns_n_ki,12471005,COMPLETED,1743002881,157943,32,21881M,16130968000,0
marginal,5201,ns_nt_ki,12481838,COMPLETED,1743001078,81892,16,7493M,4372004000,0
marginal,3757,hg_b_ki,12482734,TIMEOUT,1743001050,70985,16,12140M,6883868000,NA
marginal,3711,hg2_ki,12482288,COMPLETED,1742999405,78142,16,9699M,5825812000,0
marginal,4910,hg_bm_ki,12486796,COMPLETED,1742997616,27277,8,4782M,2241500000,0
marginal,3711,hg_m_ki,12482928,COMPLETED,1742997444,67247,16,9899M,5952200000,0
marginal,4910,hg_m_ki,12486790,TIMEOUT,1742997165,26826,8,4484M,2247316000,NA
marginal,3711,hg_b_ki,12482308,COMPLETED,1742996874,75512,16,9837M,6057136000,0
marginal,3705,hg2_ki,12482533,TIMEOUT,1742995238,71821,16,11589M,6337964000,NA
marginal,4910,hg_b_ki,12486784,COMPLETED,1742995177,24838,8,4291M,2295256000,0
marginal,3445,hg_b_ki,12487520,COMPLETED,1742993196,9776,8,4067M,1458024000,0
marginal,493,hg_b_ki,12482587,COMPLETED,1742992919,63427,16,11459M,8656340000,0
marginal,3757,hg_bm_ki,12483058,TIMEOUT,1742992610,62280,8,7754M,3437116000,NA
marginal,2800,hg_b_ki,12482646,COMPLETED,1742992489,62424,16,11424M,7922532000,0
marginal,3757,hg_m_ki,12482931,TIMEOUT,1742992033,61869,8,7911M,3437572000,NA
marginal,493,hg_bm_ki,12482998,COMPLETED,1742990760,60463,16,11360M,8646892000,0
marginal,4910,hg_ki,12486779,COMPLETED,1742990527,20219,8,4302M,2068196000,0
marginal,4309,hg_m_ki,12486789,COMPLETED,1742990499,20160,8,2978M,1554064000,0
marginal,748,hg2_ki,12482505,COMPLETED,1742990430,67047,16,9707M,6024676000,0
marginal,4308,hg_bm_ki,12483082,TIMEOUT,1742990270,59940,8,4928M,2521844000,NA
marginal,4309,hg_b_ki,12486783,COMPLETED,1742989531,19192,8,2784M,1565208000,0
marginal,4305,hg_bm_ki,12486793,COMPLETED,1742989326,18987,8,3121M,1674100000,0
marginal,4309,hg_bm_ki,12486794,COMPLETED,1742989056,18717,8,3272M,1634232000,0
marginal,157,ns_nt_ki,12469891,COMPLETED,1742988915,180063,32,75950M,32001796000,0
marginal,4309,hg2_ki,12486781,COMPLETED,1742988795,18487,8,2772M,1568400000,0
marginal,4467,hg2_ki,12486799,COMPLETED,1742987943,17603,8,4553M,1506204000,0
marginal,4467,hg_bm_ki,12486806,COMPLETED,1742987749,17378,8,4550M,1469664000,0
marginal,1210,hg_bm_ki,12486803,COMPLETED,1742986405,16065,8,2828M,1412228000,0
marginal,4305,hg_m_ki,12486788,COMPLETED,1742986089,15750,8,2819M,1569144000,0
marginal,07203,hg_bm_ki,12483124,COMPLETED,1742984405,54042,16,10981M,7157988000,0
marginal,4308,hg_b_ki,12482827,COMPLETED,1742983524,53459,16,9316M,5165280000,0
marginal,07203,hg_m_ki,12482994,COMPLETED,1742983416,53153,16,11144M,7155684000,0
marginal,3705,hg_bm_ki,12483053,TIMEOUT,1742983339,53042,8,7338M,3372004000,NA
marginal,4308,hg2_ki,12482551,COMPLETED,1742983310,59860,16,9177M,5366380000,0
marginal,3755,hg2_ki,12483140,TIMEOUT,1742982507,52144,8,3564M,3255740000,NA
marginal,2131,hg2_ki,12482513,TIMEOUT,1742982382,58998,8,3240M,2096268000,NA
marginal,3705,hg_b_ki,12482710,TIMEOUT,1742981392,57809,8,7434M,3358180000,NA
marginal,3445,hg_m_ki,12486801,COMPLETED,1742981213,10873,8,4264M,1454680000,0
marginal,3445,hg_b_ki,12486800,TIMEOUT,1742981212,10872,8,4067M,1458236000,NA
marginal,3710,ns_nt_ki,12486811,COMPLETED,1742980971,10600,8,1473M,1341392000,0
marginal,3755,by_nt_ki,12484516,COMPLETED,1742979695,46828,8,4777M,2181084000,0
marginal,3445,hg_bm_ki,12486807,COMPLETED,1742979573,9202,8,3995M,1459812000,0
marginal,3711,hg_ki,12482245,TIMEOUT,1742979548,58684,8,5350M,2591908000,NA
marginal,07203,hg_b_ki,12482866,COMPLETED,1742978968,48837,16,11083M,7150932000,0
marginal,3445,hg2_ki,12486798,COMPLETED,1742978482,8142,8,3723M,1574736000,0
marginal,2800,hg2_ki,12482517,COMPLETED,1742978124,48632,32,20060M,16131944000,0
marginal,3244,hg_bm_ki,12486812,COMPLETED,1742978079,7708,8,3713M,1428568000,0
marginal,4310,hg_bm_ki,12486795,COMPLETED,1742978064,7725,8,2910M,1428800000,0
marginal,3833,hg_b_ki,12482737,TIMEOUT,1742978044,54361,8,3771M,2129160000,NA
marginal,1210,ns_nt_ki,12486810,COMPLETED,1742977342,6971,8,1473M,1244580000,0
marginal,3927,ns_ki,12470998,COMPLETED,1742977162,141415,32,21506M,14320844000,0
marginal,450,hg_m_ki,12486814,COMPLETED,1742976572,6201,8,1473M,1260700000,0
marginal,675,hg_b_ki,12486897,COMPLETED,1742976003,2595,8,4037M,1255816000,0
marginal,493,hg_ki,12482402,TIMEOUT,1742975143,53482,8,6929M,3033860000,NA
marginal,2131,hg_bm_ki,12483026,TIMEOUT,1742975050,45558,8,3264M,2116092000,NA
mcmcmc,07205,by_ki,12471047,OUT_OF_MEMORY,1742973803,26,16,65298M,17977484000,NA
marginal,2131,hg_b_ki,12482644,TIMEOUT,1742973069,49586,8,3361M,2063400000,NA
marginal,675,hg_b_ki,12486808,TIMEOUT,1742972977,2606,8,4037M,1261152000,NA
marginal,675,hg_m_ki,12486809,COMPLETED,1742972559,2188,8,4349M,1200216000,0
marginal,104,hg_b_ki,12482581,COMPLETED,1742971474,41409,32,20739M,13738672000,0
marginal,3755,hg_b_ki,12486822,OUT_OF_MEMORY,1742970537,9,16,5875M,0,NA
marginal,3755,hg_bm_ki,12486805,OUT_OF_MEMORY,1742970378,7,16,6374M,0,NA
marginal,3755,hg_m_ki,12486802,OUT_OF_MEMORY,1742970346,6,16,6065M,0,NA
marginal,3927,ns_n_ki,12471007,COMPLETED,1742969787,131649,32,21125M,14532576000,0
marginal,2131,hg_m_ki,12482895,TIMEOUT,1742969743,45322,8,3422M,2065656000,NA
marginal,3711,ns_nt_ki,12481825,TIMEOUT,1742968044,48858,8,3272M,2351560000,NA
marginal,3705,hg_ki,12482452,TIMEOUT,1742966149,43096,8,7241M,2975060000,NA
marginal,4230,ns_ki,12469893,COMPLETED,1742962440,146369,32,58232M,26165188000,0
marginal,07203,hg_ki,12482491,COMPLETED,1742960756,37373,16,10901M,5461284000,0
marginal,07204,hg2_kv,12434161,TIMEOUT,1742959985,150434,32,212672M,89778384000,NA
marginal,3603,ns_nt_ki,12482172,COMPLETED,1742959291,38793,8,4060M,1485540000,0
marginal,07203,hg2_ki,12482298,COMPLETED,1742958976,37647,32,19774M,11984136000,0
marginal,3705,hg_m_ki,12474887,COMPLETED,1742955833,65472,16,11733M,6615872000,0
marginal,3603,hg_b_ki,12482701,COMPLETED,1742955833,32284,16,7816M,3547776000,0
marginal,3603,hg2_ki,12482523,COMPLETED,1742955146,31762,16,7684M,3272400000,0
marginal,2553,hg2_ki,12482514,TIMEOUT,1742955011,31627,8,3893M,2947792000,NA
marginal,3199,ns_nt_ki,12484557,COMPLETED,1742953379,20384,8,4777M,1439156000,0
marginal,2553,hg_b_ki,12482645,TIMEOUT,1742950267,26784,8,4062M,2842908000,NA
marginal,3929,hg_m_ki,12482937,TIMEOUT,1742949907,22980,8,3334M,2078516000,NA
marginal,4867,ns_nt_ki,12481835,COMPLETED,1742949332,30146,8,3206M,2044472000,0
marginal,2553,hg_m_ki,12482897,TIMEOUT,1742949030,24308,8,4072M,2847080000,NA
marginal,4910,hg_bm_ki,12483099,TIMEOUT,1742948559,18329,8,3677M,2272432000,NA
marginal,5230,ns_nt_ki,12482174,COMPLETED,1742948383,27885,8,2410M,1526084000,0
marginal,3655,hg_m_ki,12474886,TIMEOUT,1742947194,56833,8,3745M,2229676000,NA
marginal,4910,hg2_ki,12482567,COMPLETED,1742944181,20764,8,3671M,2314560000,0
marginal,4910,hg_b_ki,12482840,TIMEOUT,1742943787,19938,8,3773M,2291164000,NA
marginal,4467,hg2_ki,12483158,TIMEOUT,1742943174,13278,8,4553M,1575592000,NA
marginal,5268,hg_bm_ki,12484522,COMPLETED,1742941210,8343,8,1996M,1449400000,0
marginal,3244,hg_bm_ki,12484541,TIMEOUT,1742941145,8246,8,3713M,1382176000,NA
marginal,3244,hg_b_ki,12484533,COMPLETED,1742940711,7844,8,3866M,1397836000,0
marginal,5186,hg_ki,12484520,COMPLETED,1742940671,7804,8,2191M,1292692000,0
marginal,4309,hg_bm_ki,12483084,TIMEOUT,1742940168,10272,8,2142M,1635572000,NA
marginal,3710,ns_nt_ki,12484511,TIMEOUT,1742939977,7110,8,1473M,1343448000,NA
marginal,3244,hg_m_ki,12484537,COMPLETED,1742939544,6645,8,4225M,1381520000,0
marginal,4467,hg_bm_ki,12483877,TIMEOUT,1742939500,9570,8,4550M,1547408000,NA
marginal,3244,hg2_ki,12484563,COMPLETED,1742939235,6240,8,3648M,1435864000,0
marginal,4910,hg_ki,12482481,TIMEOUT,1742938157,14906,8,3591M,2014772000,NA
marginal,450,hg_m_ki,12484559,TIMEOUT,1742937977,4982,8,1473M,1283428000,NA
marginal,4309,hg_m_ki,12482957,TIMEOUT,1742937947,10209,8,2300M,1579320000,NA
marginal,5268,hg_m_ki,12483907,COMPLETED,1742937800,7570,8,1823M,1453492000,0
marginal,450,hg2_ki,12484561,COMPLETED,1742937726,4731,8,1473M,1226040000,0
marginal,450,hg_bm_ki,12484569,COMPLETED,1742937666,4638,8,1473M,1225840000,0
marginal,3445,hg_bm_ki,12484505,TIMEOUT,1742937587,4752,8,3995M,1480932000,NA
marginal,1271,hg_m_ki,12484535,COMPLETED,1742937325,4458,8,3489M,1259636000,0
marginal,450,hg_ki,12484558,TIMEOUT,1742937207,4212,8,1473M,1224164000,NA
marginal,4305,hg_bm_ki,12483080,TIMEOUT,1742937144,8660,8,1927M,1598908000,NA
marginal,4747,hg_bm_ki,12484521,COMPLETED,1742936929,4062,8,2365M,1242144000,0
marginal,1271,hg_bm_ki,12484540,COMPLETED,1742936893,3994,8,2977M,1265568000,0
marginal,1271,hg_b_ki,12484532,COMPLETED,1742936879,4012,8,3292M,1244204000,0
marginal,5268,hg_b_ki,12483899,COMPLETED,1742936871,6641,8,1729M,1450600000,0
marginal,4309,hg2_ki,12482552,TIMEOUT,1742936767,13350,8,2121M,1545412000,NA
marginal,1271,hg2_ki,12484530,COMPLETED,1742936670,3803,8,2909M,1225640000,0
marginal,1210,ns_nt_ki,12484509,TIMEOUT,1742936514,3679,8,1473M,1250312000,NA
marginal,5268,hg_ki,12483888,COMPLETED,1742935978,6048,8,1761M,1431180000,0
marginal,3408,hg_b_ki,12484534,COMPLETED,1742935889,3022,8,3295M,1235752000,0
marginal,3408,hg_bm_ki,12484542,COMPLETED,1742935867,2968,8,2984M,1304440000,0
marginal,3408,hg_m_ki,12484538,COMPLETED,1742935844,2945,8,3496M,1255492000,0
marginal,5268,hg2_ki,12483890,COMPLETED,1742935677,5480,8,1914M,1377256000,0
marginal,3408,hg2_ki,12484531,COMPLETED,1742935610,2743,8,2932M,1227048000,0
marginal,675,hg_bm_ki,12484539,COMPLETED,1742935493,2594,8,4005M,1250480000,0
marginal,675,hg2_ki,12484529,COMPLETED,1742935425,2558,8,4057M,1218684000,0
marginal,3445,hg2_ki,12483157,TIMEOUT,1742935368,6081,8,3723M,1519284000,NA
marginal,1210,hg_bm_ki,12483872,TIMEOUT,1742935098,5606,8,2828M,1385404000,NA
marginal,4305,hg_m_ki,12482954,TIMEOUT,1742935036,8582,8,2084M,1571336000,NA
marginal,4309,hg_b_ki,12482829,TIMEOUT,1742934879,11229,8,2238M,1581004000,NA
marginal,675,hg_m_ki,12484507,TIMEOUT,1742934533,1698,8,4349M,1279984000,NA
marginal,4747,hg_b_ki,12483895,COMPLETED,1742933954,4428,8,2098M,1318012000,0
marginal,4747,hg_m_ki,12483904,COMPLETED,1742933916,4390,8,2197M,1316092000,0
marginal,2553,ns_nt_ki,12481786,COMPLETED,1742933821,14729,8,1732M,1691492000,0
marginal,3445,hg_m_ki,12483865,TIMEOUT,1742933817,4325,8,4264M,1481788000,NA
marginal,635,hg_b_ki,12484543,COMPLETED,1742933615,716,8,5826M,1129280000,0
marginal,4310,hg_bm_ki,12483086,TIMEOUT,1742933213,5946,8,1650M,1367768000,NA
marginal,4747,hg_ki,12483887,COMPLETED,1742933199,3673,8,2161M,1251172000,0
marginal,450,hg_b_ki,12484562,COMPLETED,1742933005,10,8,1473M,0,NA
marginal,450,hg_bm_ki,12484556,OUT_OF_MEMORY,1742932999,4,8,454M,0,NA
marginal,3244,hg2_ki,12483155,TIMEOUT,1742932913,3626,8,3648M,1383384000,NA
marginal,450,hg2_ki,12484514,OUT_OF_MEMORY,1742932875,8,8,454M,0,NA
marginal,450,hg_m_ki,12484513,OUT_OF_MEMORY,1742932874,7,8,454M,0,NA
marginal,450,hg_ki,12484512,OUT_OF_MEMORY,1742932873,6,8,454M,0,NA
marginal,450,hg_b_ki,12484515,OUT_OF_MEMORY,1742932873,6,8,454M,0,NA
marginal,3199,ns_nt_ki,12484510,OUT_OF_MEMORY,1742932843,8,8,1473M,0,NA
marginal,07200,by_ki,12474894,COMPLETED,1742932761,42400,16,12913M,6753656000,0
marginal,3445,hg_ki,12483149,TIMEOUT,1742932643,3600,8,3451M,1401712000,NA
marginal,3755,by_nt_ki,12475849,TIMEOUT,1742932493,23488,8,4777M,2089148000,NA
marginal,1113,hg_ki,12483144,TIMEOUT,1742932132,3089,8,1943M,1291712000,NA
marginal,3244,hg_b_ki,12483163,TIMEOUT,1742932102,2781,8,3866M,1399752000,NA
marginal,4747,hg_bm_ki,12483091,TIMEOUT,1742932042,3798,8,1949M,1242344000,NA
marginal,3244,hg_m_ki,12483862,TIMEOUT,1742932042,2584,8,4225M,1385928000,NA
marginal,5268,hg_bm_ki,12483112,TIMEOUT,1742931862,3549,8,1721M,1453432000,NA
marginal,675,hg_m_ki,12483901,OUT_OF_MEMORY,1742931796,2304,8,1341M,1298964000,NA
marginal,4220,hg_ki,12482467,TIMEOUT,1742931651,8532,8,1526M,1382640000,NA
marginal,4309,hg_ki,12482471,TIMEOUT,1742931531,8346,8,2040M,1643408000,NA
marginal,1271,hg2_ki,12483154,TIMEOUT,1742931471,2428,8,2909M,1246452000,NA
marginal,1271,hg_bm_ki,12483873,TIMEOUT,1742931261,1769,8,2977M,1275884000,NA
marginal,3244,hg_ki,12483147,TIMEOUT,1742931171,2128,8,3379M,1321168000,NA
marginal,3711,ns_ki,12474893,COMPLETED,1742931054,40693,16,6976M,4523336000,0
marginal,1271,hg_b_ki,12483162,TIMEOUT,1742930961,1883,8,3292M,1261028000,NA
marginal,4790,hg_bm_ki,12483910,COMPLETED,1742930880,1388,8,3083M,1203988000,0
marginal,4790,hg_m_ki,12483905,COMPLETED,1742930867,1375,8,3160M,1179148000,0
marginal,3408,hg2_ki,12483156,TIMEOUT,1742930841,1763,8,2932M,1232876000,NA
marginal,1271,hg_m_ki,12483861,TIMEOUT,1742930841,1762,8,3489M,1261560000,NA
marginal,675,hg2_ki,12483151,TIMEOUT,1742930811,1768,8,4057M,1243948000,NA
marginal,4790,hg_b_ki,12483898,COMPLETED,1742930769,1277,8,3054M,1248136000,0
marginal,4790,hg2_ki,12483889,COMPLETED,1742930655,1333,8,3271M,1220196000,0
marginal,3408,hg_m_ki,12483863,TIMEOUT,1742930599,1278,8,3496M,1251556000,NA
marginal,675,hg_bm_ki,12483868,TIMEOUT,1742930599,1278,8,4005M,1250264000,NA
marginal,3408,hg_bm_ki,12483875,TIMEOUT,1742930599,1278,8,2984M,1259592000,NA
marginal,706,hg_m_ki,12483903,COMPLETED,1742930453,961,8,3297M,1192504000,0
marginal,3408,hg_b_ki,12483165,TIMEOUT,1742930419,1341,8,3295M,1257072000,NA
marginal,4867,hg_bm_ki,12483096,COMPLETED,1742930370,7,16,9676M,0,NA
marginal,3711,ns_n_ki,12474895,COMPLETED,1742930350,39989,16,7374M,4699340000,0
marginal,2800,hg_bm_ki,12483031,COMPLETED,1742930335,5,16,11324M,0,NA
marginal,4111,hg_bm_ki,12483065,COMPLETED,1742930335,5,16,8158M,0,NA
marginal,5230,hg_bm_ki,12483106,COMPLETED,1742930335,5,8,2831M,0,NA
marginal,3711,hg_bm_ki,12483056,COMPLETED,1742930334,4,16,9686M,0,NA
marginal,3603,hg_bm_ki,12483049,COMPLETED,1742930301,4,16,7716M,0,NA
marginal,104,hg_bm_ki,12482995,COMPLETED,1742930269,6,16,11762M,0,NA
marginal,748,hg_bm_ki,12483013,COMPLETED,1742930269,6,16,9748M,0,NA
marginal,4867,hg_m_ki,12482968,COMPLETED,1742930236,6,16,9838M,0,NA
marginal,5186,hg_ki,12482483,TIMEOUT,1742930206,6922,8,1827M,1300176000,NA
marginal,2800,hg_m_ki,12482898,COMPLETED,1742930205,8,16,37896M,0,NA
marginal,3603,hg_m_ki,12482920,COMPLETED,1742930204,7,16,7878M,0,NA
marginal,4111,hg_m_ki,12482941,COMPLETED,1742930203,6,16,8373M,0,NA
marginal,4790,hg_ki,12483172,COMPLETED,1742930203,1124,8,3138M,1184004000,0
marginal,3833,hg_bm_ki,12483062,COMPLETED,1742930202,5,8,3674M,0,NA
marginal,4305,hg_ki,12482469,TIMEOUT,1742930176,7024,8,1840M,1562808000,NA
marginal,493,hg_m_ki,12482873,COMPLETED,1742930170,6,16,11466M,0,NA
marginal,748,hg_m_ki,12482881,COMPLETED,1742930170,6,16,9910M,0,NA
marginal,4308,hg_m_ki,12482955,COMPLETED,1742930169,5,8,5086M,0,NA
marginal,2553,hg_bm_ki,12483028,COMPLETED,1742930169,5,8,3914M,0,NA
marginal,4867,hg_b_ki,12482838,COMPLETED,1742930107,9,16,9726M,0,NA
marginal,4111,hg_b_ki,12482794,COMPLETED,1742930074,9,16,8312M,0,NA
marginal,5186,hg_bm_ki,12483103,COMPLETED,1742929904,8,8,1914M,0,NA
marginal,1210,hg2_ki,12483153,COMPLETED,1742929902,6,8,2903M,0,NA
marginal,706,hg_bm_ki,12483909,COMPLETED,1742929641,949,8,3233M,1194636000,0
marginal,675,hg_b_ki,12483892,OUT_OF_MEMORY,1742929534,8,8,1245M,0,NA
marginal,706,hg_b_ki,12483894,COMPLETED,1742929524,867,8,3183M,1193456000,0
marginal,1113,hg_m_ki,12483169,COMPLETED,1742929503,11,8,2663M,0,NA
marginal,3445,hg_bm_ki,12483857,OUT_OF_MEMORY,1742929499,7,8,1232M,0,NA
marginal,1113,hg_bm_ki,12483871,COMPLETED,1742929498,6,8,2154M,0,NA
marginal,1210,hg_m_ki,12483860,COMPLETED,1742929497,5,8,3337M,0,NA
marginal,635,hg_b_ki,12483891,TIMEOUT,1742929452,796,8,4966M,1104396000,NA
marginal,635,hg_bm_ki,12483908,COMPLETED,1742929409,717,8,5028M,1154860000,0
marginal,675,hg_ki,12483143,TIMEOUT,1742929301,1022,8,3703M,1214832000,NA
marginal,3408,hg_ki,12483148,TIMEOUT,1742929301,1022,8,2672M,1232624000,NA
marginal,1113,hg2_ki,12483152,COMPLETED,1742929295,8,8,2222M,0,NA
marginal,1113,hg_b_ki,12483160,COMPLETED,1742929294,7,8,2465M,0,NA
marginal,1210,hg_b_ki,12483161,COMPLETED,1742929294,7,8,3142M,0,NA
marginal,3710,ns_nt_ki,12483963,OUT_OF_MEMORY,1742928878,11,8,454M,361988000,NA
marginal,1210,ns_nt_ki,12483956,OUT_OF_MEMORY,1742928841,8,8,454M,0,NA
marginal,635,hg_m_ki,12483929,COMPLETED,1742928738,10,8,5089M,0,NA
marginal,3646,hg_bm_ki,12483051,COMPLETED,1742928459,9,8,2853M,0,NA
marginal,950,hg_bm_ki,12483015,COMPLETED,1742928427,319,8,2579M,1118564000,0
marginal,5099,hg_bm_ki,12483102,COMPLETED,1742928291,13,8,1719M,0,NA
marginal,4467,hg_bm_ki,12483087,OUT_OF_MEMORY,1742928253,9,8,1403M,0,NA
marginal,4220,hg_bm_ki,12483067,COMPLETED,1742928152,10,8,1553M,0,NA
marginal,3710,hg_bm_ki,12483054,COMPLETED,1742928084,10,8,1505M,0,NA
marginal,5230,hg_m_ki,12482976,COMPLETED,1742928081,7,8,3041M,0,NA
marginal,3199,hg_bm_ki,12483033,COMPLETED,1742928080,6,8,2031M,0,NA
marginal,4310,hg_ki,12482474,TIMEOUT,1742928063,4878,8,1555M,1275388000,NA
marginal,5268,hg2_ki,12482578,TIMEOUT,1742928033,4583,8,1696M,1355376000,NA
marginal,5186,hg_m_ki,12482971,COMPLETED,1742927912,5,8,2071M,0,NA
marginal,4747,hg_b_ki,12482836,TIMEOUT,1742927910,4160,8,2045M,1266844000,NA
marginal,4747,hg_m_ki,12482963,TIMEOUT,1742927880,3796,8,2106M,1242476000,NA
marginal,5268,hg_m_ki,12482978,TIMEOUT,1742927880,3561,8,1879M,1424212000,NA
marginal,5268,hg_b_ki,12482846,TIMEOUT,1742927730,3848,8,1817M,1452712000,NA
marginal,4747,hg2_ki,12482560,COMPLETED,1742927374,3957,8,1944M,1250400000,0
marginal,3833,hg_m_ki,12482933,COMPLETED,1742926899,6,8,3782M,0,NA
marginal,3646,hg_m_ki,12482924,COMPLETED,1742926868,9,8,3011M,0,NA
marginal,1271,hg_ki,12483146,TIMEOUT,1742926825,1456,8,2640M,1245764000,NA
marginal,4747,hg_ki,12482476,TIMEOUT,1742926344,3126,8,1865M,1222216000,NA
marginal,5268,hg_ki,12482490,TIMEOUT,1742926254,2904,8,1615M,1372020000,NA
marginal,5255,hg_bm_ki,12483110,COMPLETED,1742925605,443,8,7966M,1145248000,0
marginal,4790,hg_bm_ki,12483093,TIMEOUT,1742925049,729,8,3049M,1201788000,NA
marginal,4790,hg_m_ki,12482966,TIMEOUT,1742924807,723,8,3207M,1205956000,NA
marginal,706,hg_bm_ki,12483012,TIMEOUT,1742924807,723,8,2911M,1197276000,NA
marginal,5255,hg_m_ki,12482977,COMPLETED,1742924687,435,8,8118M,1122596000,0
