Iteration	Likelihood	Prior	p	r
206100	-1.690678	-1.188277	0.3490862	0.3490862
206200	-2.379519	-0.03331427	0.2335899	0.2335899
206300	-1.828496	-1.769319	0.4071904	0.4071904
206400	-1.845014	-0.6223397	0.2924925	0.2924925
206500	-1.693585	-1.115886	0.3418471	0.3418471
206600	-1.986544	-0.4120322	0.2714617	0.2714617
206700	-1.804883	-1.717215	0.40198	0.40198
206800	-3.139945	0.4186801	0.1883905	0.1883905
206900	-1.762019	-1.606819	0.3909404	0.3909404
207000	-3.36092	0.5179874	0.1784598	0.1784598
207100	-2.10413	-0.2778597	0.2580445	0.2580445
207200	-3.01291	0.3566491	0.1945936	0.1945936
207300	-1.754403	-0.8234958	0.3126081	0.3126081
207400	-2.554228	0.09171479	0.221087	0.221087
207500	-2.67425	0.1685683	0.2134017	0.2134017
207600	-1.869797	-0.5795376	0.2882123	0.2882123
207700	-4.191528	0.8206557	0.1481929	0.1481929
207800	-1.713662	-0.9709909	0.3273576	0.3273576
207900	-2.263049	-0.1279422	0.2430527	0.2430527
208000	-1.757118	-0.8157789	0.3118364	0.3118364
208100	-2.258281	-0.1320533	0.2434638	0.2434638
208200	-1.691753	-1.247815	0.35504	0.35504
208300	-4.128087	0.8006045	0.1501981	0.1501981
208400	-1.85997	-0.5961006	0.2898686	0.2898686
208500	-3.218197	0.4550124	0.1847573	0.1847573
208600	-2.08283	-2.171967	0.4474552	0.4474552
208700	-3.542512	0.592666	0.1709919	0.1709919
208800	-2.308927	-0.08939072	0.2391976	0.2391976
208900	-2.328472	-0.07349119	0.2376076	0.2376076
209000	-3.814234	0.6947232	0.1607862	0.1607862
209100	-1.733336	-1.513017	0.3815602	0.3815602
209200	-2.102074	-2.196091	0.4498676	0.4498676
209300	-3.869111	0.7140953	0.158849	0.158849
209400	-2.201019	-2.31221	0.4614796	0.4614796
209500	-2.45823	0.02520281	0.2277382	0.2277382
209600	-1.869385	-1.850162	0.4152747	0.4152747
209700	-1.696937	-1.078386	0.3380972	0.3380972
209800	-3.032484	0.3664691	0.1936116	0.1936116
209900	-1.90377	-0.5257975	0.2828383	0.2828383
210000	-2.336343	-0.06717171	0.2369757	0.2369757
210100	-2.462452	0.02823458	0.2274351	0.2274351
210200	-2.316286	-0.08336883	0.2385954	0.2385954
210300	-2.13233	-0.2490608	0.2551646	0.2551646
210400	-2.440277	0.01219497	0.229039	0.229039
210500	-1.691324	-1.236885	0.353947	0.353947
210600	-2.938288	0.3182685	0.1984317	0.1984317
210700	-1.863186	-0.5906239	0.2893209	0.2893209
210800	-4.519036	0.9178925	0.1384693	0.1384693
210900	-2.562438	0.09718183	0.2205403	0.2205403
211000	-3.009096	0.3547239	0.1947861	0.1947861
211100	-2.241283	-2.356249	0.4658834	0.4658834
211200	-1.99753	-0.3983414	0.2700927	0.2700927
211300	-3.355946	0.5158593	0.1786726	0.1786726
211400	-1.691601	-1.244236	0.3546821	0.3546821
211500	-2.321389	-0.07921825	0.2381803	0.2381803
211600	-2.630151	0.1410692	0.2161516	0.2161516
211700	-2.865542	0.2793192	0.2023266	0.2023266
211800	-2.663792	0.1621202	0.2140465	0.2140465
211900	-1.992119	-2.049524	0.435211	0.435211
212000	-1.698096	-1.067961	0.3370546	0.3370546
212100	-1.74817	-1.564431	0.3867016	0.3867016
212200	-2.524716	0.07178567	0.2230799	0.2230799
212300	-1.691519	-1.15282	0.3455405	0.3455405
212400	-1.912417	-0.5128812	0.2815466	0.2815466
212500	-6.636327	1.372513	0.0930072	0.0930072
212600	-2.001105	-0.3939454	0.2696531	0.2696531
212700	-2.934808	0.3164407	0.1986144	0.1986144
212800	-3.595387	0.6133803	0.1689205	0.1689205
212900	-3.465505	0.5616904	0.1740895	0.1740895
213000	-2.341799	-2.459691	0.4762276	0.4762276
213100	-2.193382	-0.1901864	0.2492771	0.2492771
213200	-2.266218	-0.1252205	0.2427806	0.2427806
213300	-1.795851	-0.719895	0.302248	0.302248
213400	-2.971309	0.3354406	0.1967145	0.1967145
213500	-2.294205	-0.101568	0.2404153	0.2404153
213600	-3.1542	0.4254002	0.1877185	0.1877185
213700	-1.691331	-1.157871	0.3460456	0.3460456
213800	-1.820348	-0.6687993	0.2971384	0.2971384
213900	-1.711691	-0.9807963	0.3283381	0.3283381
214000	-1.898942	-0.5331333	0.2835718	0.2835718
214100	-2.154094	-0.2275577	0.2530143	0.2530143
214200	-2.797817	0.2415739	0.2061011	0.2061011
214300	-1.713418	-0.9721834	0.3274769	0.3274769
214400	-1.779263	-0.7581891	0.3060774	0.3060774
214500	-2.604723	0.1248334	0.2177752	0.2177752
214600	-1.857201	-1.827112	0.4129697	0.4129697
214700	-3.555573	0.5978238	0.1704761	0.1704761
214800	-2.121099	-0.2603993	0.2562984	0.2562984
214900	-1.938112	-0.4760612	0.2778646	0.2778646
215000	-1.865814	-0.5861895	0.2888775	0.2888775
215100	-1.921612	-1.941252	0.4243837	0.4243837
215200	-2.150333	-0.2312305	0.2533816	0.2533816
215300	-2.030027	-2.102621	0.4405206	0.4405206
215400	-2.370039	-0.04063406	0.2343219	0.2343219
215500	-2.815647	0.2516573	0.2050928	0.2050928
215600	-1.825766	-1.763531	0.4066116	0.4066116
215700	-2.870851	0.2822159	0.2020369	0.2020369
215800	-1.995115	-0.4013273	0.2703912	0.2703912
215900	-1.864295	-0.5887495	0.2891335	0.2891335
216000	-1.833225	-0.6440048	0.294659	0.294659
216100	-2.63062	0.1413656	0.2161219	0.2161219
216200	-1.764064	-1.612726	0.3915311	0.3915311
216300	-1.69307	-1.271975	0.357456	0.357456
216400	-1.842187	-0.6274513	0.2930036	0.2930036
216500	-2.341719	-2.459612	0.4762197	0.4762197
216600	-1.696528	-1.0823	0.3384885	0.3384885
216700	-1.72676	-0.9146189	0.3217204	0.3217204
216800	-2.067606	-0.3168952	0.261948	0.261948
216900	-2.184058	-0.198896	0.2501481	0.2501481
217000	-2.22263	-0.1634684	0.2466054	0.2466054
217100	-1.736701	-0.8786648	0.318125	0.318125
217200	-1.793907	-1.691211	0.3993796	0.3993796
217300	-1.859534	-0.5968475	0.2899433	0.2899433
217400	-7.773236	1.53806	0.07645252	0.07645252
217500	-2.117667	-0.2638984	0.2566483	0.2566483
217600	-2.082644	-0.3005716	0.2603157	0.2603157
217700	-2.457118	0.02440279	0.2278182	0.2278182
217800	-1.874646	-0.5715464	0.2874131	0.2874131
217900	-2.274329	-0.1182963	0.2420881	0.2420881
218000	-1.961336	-0.4445622	0.2747147	0.2747147
218100	-2.241577	-0.1466222	0.2449207	0.2449207
218200	-2.075001	-0.3088218	0.2611407	0.2611407
218300	-2.166873	-0.2152056	0.2517791	0.2517791
218400	-3.570746	0.6037817	0.1698803	0.1698803
218500	-2.332229	-0.07046901	0.2373054	0.2373054
218600	-1.69085	-1.219229	0.3521814	0.3521814
218700	-3.765423	0.6771609	0.1625424	0.1625424
218800	-2.078129	-0.3054343	0.2608019	0.2608019
218900	-1.69073	-1.211623	0.3514208	0.3514208
219000	-2.208577	-0.176194	0.2478779	0.2478779
219100	-1.718188	-0.9499954	0.3252581	0.3252581
219200	-2.272749	-0.1196402	0.2422225	0.2422225
219300	-3.089554	0.3945461	0.1908039	0.1908039
219400	-1.727042	-1.488568	0.3791153	0.3791153
219500	-1.76191	-0.8025496	0.3105135	0.3105135
219600	-2.171888	-0.2104108	0.2512996	0.2512996
219700	-3.188497	0.4413815	0.1861204	0.1861204
219800	-1.840847	-1.794841	0.4097426	0.4097426
219900	-2.643933	0.1497512	0.2152834	0.2152834
220000	-2.635566	0.14449	0.2158095	0.2158095
220100	-1.948984	-0.4611193	0.2763704	0.2763704
220200	-1.692306	-1.13605	0.3438635	0.3438635
220300	-1.728446	-1.494192	0.3796777	0.3796777
220400	-2.425986	0.001701403	0.2300884	0.2300884
220500	-1.982939	-0.4165863	0.2719171	0.2719171
220600	-4.648773	0.95377	0.1348815	0.1348815
220700	-2.757071	0.2181204	0.2084465	0.2084465
220800	-2.178576	-0.2040621	0.2506647	0.2506647
220900	-3.81553	0.6951849	0.16074	0.16074
221000	-1.708329	-1.399693	0.3702278	0.3702278
221100	-1.906841	-0.5211772	0.2823762	0.2823762
221200	-4.068899	0.7815093	0.1521076	0.1521076
221300	-1.845479	-0.6215045	0.292409	0.292409
221400	-2.153334	-0.2282984	0.2530884	0.2530884
221500	-1.810629	-1.730342	0.4032927	0.4032927
221600	-1.691875	-1.250514	0.3553099	0.3553099
221700	-2.262898	-0.1280718	0.2430657	0.2430657
221800	-1.75678	-1.591303	0.3893888	0.3893888
221900	-1.691321	-1.236812	0.3539397	0.3539397
222000	-1.930383	-0.4869059	0.2789491	0.2789491
222100	-1.747454	-0.844064	0.3146649	0.3146649
222200	-1.747153	-0.8449837	0.3147569	0.3147569
222300	-1.791326	-0.7300038	0.3032589	0.3032589
222400	-1.901076	-0.5298794	0.2832465	0.2832465
222500	-1.735081	-0.8842289	0.3186814	0.3186814
222600	-2.346007	-0.05947654	0.2362062	0.2362062
222700	-1.798643	-1.702589	0.4005174	0.4005174
222800	-2.18673	-0.1963902	0.2498975	0.2498975
222900	-3.065928	0.3830211	0.1919564	0.1919564
223000	-1.691007	-1.168598	0.3471183	0.3471183
223100	-1.758312	-1.595901	0.3898486	0.3898486
223200	-1.834827	-0.6410062	0.2943591	0.2943591
223300	-1.955095	-0.4528749	0.275546	0.275546
223400	-2.657096	0.1579681	0.2144617	0.2144617
223500	-1.881714	-1.872723	0.4175308	0.4175308
223600	-1.694787	-1.294936	0.3597521	0.3597521
223700	-2.649698	0.1533585	0.2149227	0.2149227
223800	-2.230065	-0.1568158	0.2459401	0.2459401
223900	-1.79757	-0.7161144	0.3018699	0.3018699
224000	-1.936978	-1.966089	0.4268674	0.4268674
224100	-1.819712	-1.750486	0.4053072	0.4053072
224200	-1.855146	-1.823145	0.412573	0.412573
224300	-2.155073	-0.2266046	0.252919	0.252919
224400	-1.962678	-2.005999	0.4308584	0.4308584
224500	-2.006506	-2.07004	0.4372625	0.4372625
224600	-1.692038	-1.141186	0.3443772	0.3443772
224700	-1.690651	-1.192723	0.3495308	0.3495308
224800	-2.231766	-0.1553013	0.2457886	0.2457886
224900	-2.72545	0.199509	0.2103076	0.2103076
225000	-1.692393	-1.26071	0.3563296	0.3563296
225100	-10.2421	1.791644	0.05109413	0.05109413
225200	-3.245271	0.4672743	0.1835311	0.1835311
225300	-2.563844	0.09811516	0.220447	0.220447
225400	-1.767928	-1.623669	0.3926254	0.3926254
225500	-1.770701	-1.631358	0.3933943	0.3933943
225600	-2.240416	-0.1476442	0.2450229	0.2450229
225700	-2.238266	-2.353006	0.4655591	0.4655591
225800	-4.947323	1.031336	0.1271249	0.1271249
225900	-1.694855	-1.09994	0.3402525	0.3402525
226000	-2.551334	0.08977938	0.2212806	0.2212806
226100	-1.760063	-1.601093	0.3903678	0.3903678
226200	-1.775034	-0.7685448	0.307113	0.307113
226300	-3.822251	0.6975775	0.1605008	0.1605008
226400	-2.278398	-0.1148441	0.2417429	0.2417429
226500	-1.79017	-1.682052	0.3984637	0.3984637
226600	-2.798387	0.2418983	0.2060687	0.2060687
226700	-1.747494	-0.8439405	0.3146526	0.3146526
226800	-1.957348	-0.4498615	0.2752447	0.2752447
226900	-1.705139	-1.017316	0.3319901	0.3319901
227000	-2.001679	-0.3932426	0.2695828	0.2695828
227100	-3.86186	0.7115577	0.1591027	0.1591027
227200	-2.01104	-0.3818779	0.2684463	0.2684463
227300	-2.853844	0.2729057	0.2029679	0.2029679
227400	-2.462768	0.02846074	0.2274124	0.2274124
227500	-2.674853	0.1689383	0.2133647	0.2133647
227600	-1.982152	-0.4175848	0.272017	0.272017
227700	-1.737961	-1.529873	0.3832458	0.3832458
227800	-1.706508	-1.388918	0.3691503	0.3691503
227900	-1.747872	-1.563467	0.3866052	0.3866052
228000	-1.775478	-0.7674448	0.307003	0.307003
228100	-2.054132	-0.3318414	0.2634426	0.2634426
228200	-2.133225	-0.2481647	0.255075	0.255075
228300	-2.602905	0.1236615	0.2178924	0.2178924
228400	-3.149234	0.4230647	0.187952	0.187952
228500	-1.833306	-1.779386	0.4081971	0.4081971
228600	-1.708376	-0.9984076	0.3300993	0.3300993
228700	-2.983921	0.3419194	0.1960666	0.1960666
228800	-1.703239	-1.029433	0.3332018	0.3332018
228900	-1.713943	-0.9696298	0.3272215	0.3272215
229000	-1.693245	-1.120722	0.3423307	0.3423307
229100	-2.121025	-0.2604739	0.2563059	0.2563059
229200	-3.394078	0.5320555	0.177053	0.177053
229300	-1.919043	-0.5031714	0.2805756	0.2805756
229400	-1.741896	-0.8614784	0.3164063	0.3164063
229500	-2.464254	0.02952514	0.227306	0.227306
229600	-2.259823	-0.1307217	0.2433307	0.2433307
229700	-1.702203	-1.360709	0.3663294	0.3663294
229800	-4.26292	0.8427248	0.145986	0.145986
229900	-3.050152	0.3752482	0.1927337	0.1927337
230000	-2.546552	0.08657305	0.2216012	0.2216012
230100	-2.615764	0.131918	0.2170667	0.2170667
230200	-2.524289	0.07149394	0.2231091	0.2231091
230300	-2.085585	-0.2974212	0.2600006	0.2600006
230400	-1.7554	-1.587114	0.3889699	0.3889699
230500	-4.484505	0.9081039	0.1394481	0.1394481
230600	-2.516482	0.06614601	0.2236439	0.2236439
230700	-1.813285	-1.736307	0.4038892	0.4038892
230800	-1.728302	-0.9087341	0.3211319	0.3211319
230900	-3.489394	0.571405	0.173118	0.173118
231000	-4.201077	0.8236375	0.1478948	0.1478948
231100	-2.095796	-0.2865861	0.2589171	0.2589171
231200	-1.850292	-1.813675	0.411626	0.411626
231300	-1.880649	-0.5618105	0.2864396	0.2864396
231400	-2.616354	0.1322953	0.217029	0.217029
231500	-2.195183	-2.305688	0.4608273	0.4608273
231600	-1.748517	-0.8408355	0.3143421	0.3143421
231700	-2.330011	-0.07225155	0.2374837	0.2374837
231800	-1.768305	-1.624723	0.3927308	0.3927308
231900	-3.317575	0.4992867	0.1803298	0.1803298
232000	-1.774777	-1.642431	0.3945016	0.3945016
232100	-3.334805	0.5067631	0.1795822	0.1795822
232200	-2.364722	-0.0447674	0.2347352	0.2347352
232300	-1.915516	-1.931177	0.4233762	0.4233762
232400	-1.849642	-0.6140804	0.2916665	0.2916665
232500	-1.872563	-0.5749647	0.287755	0.287755
232600	-1.841118	-0.6293979	0.2931983	0.2931983
232700	-1.979149	-0.4214094	0.2723994	0.2723994
232800	-2.609656	0.1280053	0.217458	0.217458
232900	-2.370279	-0.04044824	0.2343033	0.2343033
233000	-1.931997	-0.4846245	0.278721	0.278721
233100	-1.740625	-0.865595	0.316818	0.316818
233200	-5.114076	1.071906	0.1230679	0.1230679
233300	-2.425529	0.001364074	0.2301221	0.2301221
233400	-1.866949	-0.5842855	0.2886871	0.2886871
233500	-2.21736	-0.1682174	0.2470802	0.2470802
233600	-3.510387	0.5798628	0.1722722	0.1722722
233700	-3.759498	0.6750071	0.1627578	0.1627578
233800	-1.953149	-0.4554884	0.2758074	0.2758074
233900	-1.958436	-1.999543	0.4302128	0.4302128
234000	-2.945039	0.3218043	0.1980781	0.1980781
234100	-1.695912	-1.088454	0.3391039	0.3391039
234200	-4.43724	0.8945362	0.1408049	0.1408049
234300	-1.702433	-1.034854	0.3337439	0.3337439
234400	-2.458032	0.02506075	0.2277524	0.2277524
234500	-1.961657	-0.4441381	0.2746723	0.2746723
234600	-2.015086	-2.082058	0.4384643	0.4384643
234700	-3.440408	0.5513796	0.1751205	0.1751205
234800	-2.201875	-0.1823352	0.248492	0.248492
234900	-1.921384	-1.940878	0.4243464	0.4243464
235000	-2.099127	-0.2830858	0.2585671	0.2585671
235100	-1.694009	-1.285268	0.3587853	0.3587853
235200	-1.775472	-0.7674607	0.3070046	0.3070046
235300	-1.693885	-1.283632	0.3586217	0.3586217
235400	-2.692665	0.1798147	0.212277	0.212277
235500	-2.104237	-0.2777477	0.2580333	0.2580333
235600	-2.118837	-0.2627028	0.2565288	0.2565288
235700	-1.890848	-1.888983	0.4191569	0.4191569
235800	-2.131511	-0.2498819	0.2552467	0.2552467
235900	-1.81608	-0.6773064	0.2979891	0.2979891
236000	-2.012554	-0.3800575	0.2682643	0.2682643
236100	-1.844673	-1.802539	0.4105124	0.4105124
236200	-1.716658	-0.9568822	0.3259467	0.3259467
236300	-1.802601	-0.705234	0.3007819	0.3007819
236400	-1.692674	-1.26561	0.3568195	0.3568195
236500	-1.709987	-0.9896576	0.3292243	0.3292243
236600	-1.704698	-1.020055	0.332264	0.332264
236700	-1.796527	-0.718404	0.3020989	0.3020989
236800	-3.199825	0.4466028	0.1855982	0.1855982
236900	-4.071238	0.782271	0.1520314	0.1520314
237000	-3.046495	0.3734376	0.1929147	0.1929147
237100	-1.806552	-1.72106	0.4023645	0.4023645
237200	-3.313809	0.4976448	0.180494	0.180494
237300	-1.857811	-1.828286	0.4130871	0.4130871
237400	-1.732009	-1.508019	0.3810604	0.3810604
237500	-1.887158	-1.882459	0.4185044	0.4185044
237600	-2.938309	0.3182796	0.1984306	0.1984306
237700	-1.693594	-1.279656	0.3582241	0.3582241
237800	-1.884503	-0.5556468	0.2858232	0.2858232
237900	-1.877142	-0.567477	0.2870062	0.2870062
238000	-1.692408	-1.260987	0.3563572	0.3563572
238100	-2.957259	0.3281713	0.1974414	0.1974414
238200	-3.931777	0.7357527	0.1566832	0.1566832
238300	-3.081083	0.3904296	0.1912155	0.1912155
238400	-2.157354	-0.2243878	0.2526973	0.2526973
238500	-1.744343	-1.551859	0.3854444	0.3854444
238600	-1.974627	-2.023929	0.4326514	0.4326514
238700	-2.805448	0.2459026	0.2056683	0.2056683
238800	-1.9355	-0.4797045	0.278229	0.278229
238900	-4.496144	0.9114146	0.139117	0.139117
239000	-1.690754	-1.181402	0.3483987	0.3483987
239100	-1.694008	-1.110246	0.3412831	0.3412831
239200	-1.699376	-1.057357	0.3359942	0.3359942
239300	-2.573802	0.1046957	0.2197889	0.2197889
239400	-3.906856	0.7271981	0.1575387	0.1575387
239500	-1.8363	-0.6382645	0.294085	0.294085
239600	-2.593597	0.1176382	0.2184947	0.2184947
239700	-2.218665	-2.331715	0.46343	0.46343
239800	-2.030717	-0.3585848	0.266117	0.266117
239900	-3.094946	0.3971571	0.1905428	0.1905428
240000	-2.383757	-0.0300616	0.2332647	0.2332647
240100	-1.695378	-1.094091	0.3396677	0.3396677
240200	-2.432141	0.006236513	0.2296349	0.2296349
240300	-2.789847	-2.844488	0.5147073	0.5147073
240400	-2.215804	-0.1696243	0.2472209	0.2472209
240500	-1.934976	-0.4804387	0.2783024	0.2783024
240600	-2.156789	-0.2249358	0.2527521	0.2527521
240700	-2.087703	-0.2951608	0.2597746	0.2597746
240800	-4.377558	0.8771176	0.1425468	0.1425468
240900	-2.13959	-0.2418212	0.2544406	0.2544406
241000	-1.752237	-0.8297747	0.313236	0.313236
241100	-3.70489	0.6549307	0.1647654	0.1647654
241200	-1.930073	-0.4873436	0.2789929	0.2789929
241300	-1.690776	-1.179958	0.3482544	0.3482544
241400	-2.775747	0.2289427	0.2073642	0.2073642
241500	-2.031275	-0.3579357	0.2660521	0.2660521
241600	-1.78701	-1.674177	0.3976762	0.3976762
241700	-2.591687	0.1163974	0.2186188	0.2186188
241800	-1.760245	-0.8070911	0.3109676	0.3109676
241900	-1.985	-0.4139792	0.2716564	0.2716564
242000	-1.69608	-1.086744	0.3389329	0.3389329
242100	-1.690642	-1.198284	0.3500869	0.3500869
242200	-1.924337	-1.945715	0.42483	0.42483
242300	-1.744248	-0.8539951	0.315658	0.315658
242400	-1.8044	-0.701407	0.3003992	0.3003992
242500	-2.152424	-0.2291862	0.2531771	0.2531771
242600	-1.716321	-1.441534	0.3744119	0.3744119
242700	-3.472236	0.5644373	0.1738148	0.1738148
242800	-3.899205	0.7245565	0.1578029	0.1578029
242900	-2.247199	-0.1416897	0.2444275	0.2444275
243000	-1.781313	-0.7532623	0.3055847	0.3055847
243100	-4.26763	0.844163	0.1458422	0.1458422
243200	-1.694636	-1.293133	0.3595718	0.3595718
243300	-2.814533	0.2510306	0.2051555	0.2051555
243400	-3.168072	0.431896	0.1870689	0.1870689
243500	-1.730764	-0.8995879	0.3202173	0.3202173
243600	-1.690643	-1.195329	0.3497914	0.3497914
243700	-4.258264	0.8413013	0.1461284	0.1461284
243800	-1.894603	-0.539807	0.2842392	0.2842392
243900	-1.692282	-1.258662	0.3561247	0.3561247
244000	-1.799974	-0.7108832	0.3013468	0.3013468
244100	-3.193577	0.4437265	0.1858859	0.1858859
244200	-4.600175	0.9404938	0.1362091	0.1362091
244300	-1.736998	-0.8776544	0.3180239	0.3180239
244400	-1.701356	-1.354575	0.365716	0.365716
244500	-2.620218	0.1347608	0.2167824	0.2167824
244600	-3.410131	0.5387943	0.1763791	0.1763791
244700	-1.762014	-0.8022679	0.3104853	0.3104853
244800	-1.71813	-0.950255	0.325284	0.325284
244900	-3.781674	0.6830433	0.1619542	0.1619542
245000	-2.351914	-0.05480638	0.2357391	0.2357391
245100	-2.129623	-0.251778	0.2554363	0.2554363
245200	-2.204952	-0.17951	0.2482095	0.2482095
245300	-5.652022	1.191177	0.1111408	0.1111408
245400	-2.176475	-0.2060504	0.2508635	0.2508635
245500	-1.726163	-0.9169325	0.3219518	0.3219518
245600	-2.392281	-0.02355604	0.2326141	0.2326141
245700	-2.478386	0.03958329	0.2263002	0.2263002
245800	-2.520893	0.06917179	0.2233413	0.2233413
245900	-2.192377	-2.302537	0.4605122	0.4605122
246000	-2.445223	0.01579815	0.2286787	0.2286787
246100	-1.867299	-0.5836996	0.2886285	0.2886285
246200	-1.754903	-0.8220595	0.3124645	0.3124645
246300	-1.698081	-1.328227	0.3630812	0.3630812
246400	-1.876619	-0.568328	0.2870913	0.2870913
246500	-1.768528	-1.625345	0.392793	0.392793
246600	-3.010577	0.3554715	0.1947114	0.1947114
246700	-3.298443	0.4909177	0.1811667	0.1811667
246800	-1.716952	-0.9555435	0.3258129	0.3258129
246900	-1.911033	-1.923683	0.4226268	0.4226268
247000	-1.707691	-1.002253	0.3304838	0.3304838
247100	-3.832244	0.7011235	0.1601462	0.1601462
247200	-1.879266	-0.5640373	0.2866622	0.2866622
247300	-1.700799	-1.046455	0.334904	0.334904
247400	-2.036346	-0.3520621	0.2654647	0.2654647
247500	-1.708914	-0.9954423	0.3298027	0.3298027
247600	-2.636806	0.1452718	0.2157313	0.2157313
247700	-4.231702	0.8331377	0.1469447	0.1469447
247800	-2.012237	-0.3804383	0.2683023	0.2683023
247900	-1.833666	-0.6431784	0.2945763	0.2945763
248000	-2.143516	-0.2379341	0.2540519	0.2540519
248100	-1.920698	-0.5007691	0.2803354	0.2803354
248200	-1.738042	-1.530161	0.3832746	0.3832746
248300	-5.96294	1.253075	0.104951	0.104951
248400	-1.924342	-0.4955164	0.2798101	0.2798101
248500	-2.901849	0.2989562	0.2003629	0.2003629
248600	-2.073504	-0.3104488	0.2613034	0.2613034
248700	-2.27268	-0.1196992	0.2422284	0.2422284
248800	-2.75	0.2139906	0.2088594	0.2088594
248900	-1.692155	-1.25624	0.3558825	0.3558825
249000	-2.347758	-0.05808915	0.2360674	0.2360674
249100	-2.227054	-0.1595037	0.2462089	0.2462089
249200	-1.957701	-1.998419	0.4301004	0.4301004
249300	-2.527896	0.07395441	0.2228631	0.2228631
249400	-2.806825	0.2466818	0.2055903	0.2055903
249500	-2.943645	0.3210751	0.198151	0.198151
249600	-1.706989	-1.006273	0.3308858	0.3308858
249700	-3.087495	0.393547	0.1909038	0.1909038
249800	-2.452055	0.02075038	0.2281835	0.2281835
249900	-4.278548	0.8474881	0.1455097	0.1455097
250000	-2.033515	-0.3553355	0.2657921	0.2657921
250100	-2.211147	-0.1738519	0.2476437	0.2476437
250200	-3.26266	0.4750693	0.1827516	0.1827516
250300	-5.284568	1.111533	0.1191052	0.1191052
250400	-4.432088	0.8930454	0.140954	0.140954
250500	-2.715943	0.1938405	0.2108745	0.2108745
250600	-1.700204	-1.050909	0.3353495	0.3353495
250700	-2.391167	-0.02440327	0.2326988	0.2326988
250800	-1.784658	-0.7453475	0.3047933	0.3047933
250900	-2.82971	0.2595357	0.2043049	0.2043049
251000	-2.062246	-0.3228043	0.2625389	0.2625389
251100	-1.819957	-0.6695721	0.2972157	0.2972157
251200	-1.74975	-0.8371286	0.3139714	0.3139714
251300	-1.711256	-0.9830204	0.3285605	0.3285605
251400	-5.197349	1.091487	0.1211099	0.1211099
251500	-2.731668	0.2031978	0.2099387	0.2099387
251600	-2.129533	-2.229575	0.4532161	0.4532161
251700	-1.947758	-0.4627866	0.2765372	0.2765372
251800	-2.686347	-2.764011	0.5066597	0.5066597
251900	-2.026926	-0.3630123	0.2665597	0.2665597
252000	-1.720461	-0.9401201	0.3242705	0.3242705
252100	-1.865696	-0.5863879	0.2888973	0.2888973
252200	-3.84361	0.7051415	0.1597444	0.1597444
252300	-2.018831	-0.3725607	0.2675146	0.2675146
252400	-1.693548	-1.116397	0.3418982	0.3418982
252500	-2.317568	-0.08232444	0.238491	0.238491
252600	-1.900672	-0.5304943	0.2833079	0.2833079
252700	-1.782361	-0.7507667	0.3053352	0.3053352
252800	-1.856291	-1.825358	0.4127943	0.4127943
252900	-1.701503	-1.355651	0.3658236	0.3658236
253000	-1.885444	-1.879407	0.4181992	0.4181992
253100	-1.804807	-0.7005457	0.3003131	0.3003131
253200	-1.920356	-0.5012649	0.280385	0.280385
253300	-1.952587	-0.4562452	0.275883	0.275883
253400	-2.986151	0.3430606	0.1959525	0.1959525
253500	-2.086147	-0.2968208	0.2599406	0.2599406
253600	-4.323551	0.8610714	0.1441514	0.1441514
253700	-1.903489	-1.910903	0.4213488	0.4213488
253800	-3.546441	0.5942203	0.1708365	0.1708365
253900	-2.628618	0.1400985	0.2162487	0.2162487
254000	-3.760843	0.6754964	0.1627089	0.1627089
254100	-1.710579	-0.9865329	0.3289118	0.3289118
254200	-1.837643	-0.6357776	0.2938363	0.2938363
254300	-1.871107	-1.853358	0.4155944	0.4155944
254400	-2.771959	0.2267574	0.2075828	0.2075828
254500	-3.412993	0.5399908	0.1762594	0.1762594
254600	-1.956814	-0.4505746	0.275316	0.275316
254700	-1.71899	-1.454028	0.3756614	0.3756614
254800	-1.690904	-1.173009	0.3475594	0.3475594
254900	-1.704653	-1.377297	0.3679882	0.3679882
255000	-2.224471	-0.1618162	0.2464401	0.2464401
255100	-1.698157	-1.328901	0.3631486	0.3631486
255200	-2.49312	0.04994992	0.2252635	0.2252635
255300	-5.624748	1.185517	0.1117068	0.1117068
255400	-2.13605	-0.2453426	0.2547928	0.2547928
255500	-1.714166	-1.430975	0.373356	0.373356
255600	-1.690841	-1.218733	0.3521318	0.3521318
255700	-5.759576	1.213124	0.1089461	0.1089461
255800	-1.74158	-0.8624949	0.316508	0.316508
255900	-1.977726	-0.4232289	0.2725814	0.2725814
256000	-2.311044	-0.0876538	0.2390239	0.2390239
256100	-2.04861	-0.3380583	0.2640643	0.2640643
256200	-1.738397	-1.53142	0.3834005	0.3834005
256300	-2.051788	-0.3344742	0.2637059	0.2637059
256400	-2.474847	0.03707523	0.226551	0.226551
256500	-2.466829	0.03136603	0.2271219	0.2271219
256600	-1.741883	-0.8615193	0.3164104	0.3164104
256700	-1.808605	-1.725753	0.4028338	0.4028338
256800	-1.976758	-2.027087	0.4329672	0.4329672
256900	-1.701912	-1.358621	0.3661206	0.3661206
257000	-2.420815	-0.002126101	0.2304711	0.2304711
257100	-2.243967	-0.1445212	0.2447106	0.2447106
257200	-2.500912	0.05538459	0.22472	0.22472
257300	-2.633125	0.1429497	0.2159635	0.2159635
257400	-1.78208	-0.7514339	0.3054019	0.3054019
257500	-3.425386	0.5451555	0.175743	0.175743
