Iteration	Likelihood	Prior	p	r
102800	-2.940254	0.3192993	0.1983286	0.1983286
102900	-1.705857	-1.38492	0.3687506	0.3687506
103000	-1.877264	-0.5672796	0.2869865	0.2869865
103100	-1.856919	-0.6013493	0.2903934	0.2903934
103200	-2.447557	0.01749279	0.2285092	0.2285092
103300	-2.119434	-0.2620949	0.256468	0.256468
103400	-2.438517	0.01090966	0.2291675	0.2291675
103500	-4.325554	0.8616714	0.1440914	0.1440914
103600	-2.145487	-0.2359903	0.2538575	0.2538575
103700	-2.472175	-2.582646	0.4885231	0.4885231
103800	-2.092521	-0.2900437	0.2592629	0.2592629
103900	-2.884453	0.2895978	0.2012987	0.2012987
104000	-1.690642	-1.197139	0.3499724	0.3499724
104100	-1.732365	-0.8937962	0.3196381	0.3196381
104200	-2.149222	-0.2323198	0.2534905	0.2534905
104300	-1.707918	-1.00097	0.3303555	0.3303555
104400	-1.736115	-1.523247	0.3825832	0.3825832
104500	-2.494237	0.05073115	0.2251854	0.2251854
104600	-1.802908	-0.704579	0.3007164	0.3007164
104700	-2.316746	-0.0829937	0.2385579	0.2385579
104800	-2.431489	0.005757181	0.2296828	0.2296828
104900	-2.239706	-2.354555	0.465714	0.465714
105000	-1.714548	-0.9667283	0.3269313	0.3269313
105100	-2.292426	-0.1030516	0.2405637	0.2405637
105200	-4.417526	0.8888185	0.1413767	0.1413767
105300	-1.936247	-0.4786598	0.2781245	0.2781245
105400	-2.964227	0.3317835	0.1970802	0.1970802
105500	-1.916406	-0.5070169	0.2809602	0.2809602
105600	-1.697557	-1.072696	0.3375282	0.3375282
105700	-1.730993	-1.504137	0.3806722	0.3806722
105800	-2.119285	-0.2622466	0.2564832	0.2564832
105900	-2.839493	0.2649781	0.2037607	0.2037607
106000	-1.942381	-0.4701521	0.2772737	0.2772737
106100	-4.117963	0.7973651	0.150522	0.150522
106200	-3.09477	0.3970721	0.1905513	0.1905513
106300	-3.743916	0.6693207	0.1633264	0.1633264
106400	-1.739058	-1.53375	0.3836335	0.3836335
106500	-1.915344	-0.5085733	0.2811158	0.2811158
106600	-2.00038	-2.061362	0.4363947	0.4363947
106700	-3.048978	0.3746676	0.1927917	0.1927917
106800	-1.857066	-0.6010939	0.2903679	0.2903679
106900	-2.348909	-0.05717904	0.2359764	0.2359764
107000	-1.746839	-0.8459447	0.314853	0.314853
107100	-2.08717	-0.2957283	0.2598313	0.2598313
107200	-1.693869	-1.112053	0.3414638	0.3414638
107300	-1.975389	-0.4262278	0.2728813	0.2728813
107400	-2.403376	-0.01516063	0.2317746	0.2317746
107500	-1.690687	-1.187223	0.3489808	0.3489808
107600	-1.755341	-0.8208081	0.3123393	0.3123393
107700	-1.779571	-1.655123	0.3957709	0.3957709
107800	-1.876581	-0.5683893	0.2870974	0.2870974
107900	-3.943877	0.7398791	0.1562706	0.1562706
108000	-5.523172	1.164096	0.1138489	0.1138489
108100	-4.841343	1.004558	0.1298028	0.1298028
108200	-3.7615	0.6757353	0.162685	0.162685
108300	-2.089406	-0.2933479	0.2595933	0.2595933
108400	-1.777647	-1.65007	0.3952655	0.3952655
108500	-1.695312	-1.300949	0.3603534	0.3603534
108600	-1.692242	-1.257911	0.3560496	0.3560496
108700	-1.994569	-0.4020035	0.2704589	0.2704589
108800	-1.892069	-0.5437401	0.2846325	0.2846325
108900	-1.98767	-2.043085	0.434567	0.434567
109000	-2.065903	-0.3187678	0.2621353	0.2621353
109100	-1.755136	-0.8213939	0.3123979	0.3123979
109200	-4.5731	0.9330132	0.1369572	0.1369572
109300	-2.096971	-2.189748	0.4492333	0.4492333
109400	-2.963781	0.3315529	0.1971032	0.1971032
109500	-2.64777	0.1521535	0.2150432	0.2150432
109600	-1.748489	-0.8409206	0.3143506	0.3143506
109700	-2.573525	0.1045129	0.2198072	0.2198072
109800	-1.795237	-0.7212528	0.3023838	0.3023838
109900	-2.320066	-0.080293	0.2382878	0.2382878
110000	-1.720123	-0.9415623	0.3244147	0.3244147
110100	-3.431144	0.5475462	0.1755039	0.1755039
110200	-2.498823	0.05393072	0.2248654	0.2248654
110300	-1.911418	-0.5143593	0.2816944	0.2816944
110400	-2.293573	-0.102095	0.240468	0.240468
110500	-3.099397	0.3993072	0.1903278	0.1903278
110600	-1.744535	-0.8530908	0.3155676	0.3155676
110700	-1.691378	-1.156564	0.3459149	0.3459149
110800	-1.690878	-1.220617	0.3523202	0.3523202
110900	-1.823026	-0.6635373	0.2966122	0.2966122
111000	-1.84569	-0.6211254	0.2923711	0.2923711
111100	-3.0226	0.3615229	0.1941062	0.1941062
111200	-1.697071	-1.077133	0.3379718	0.3379718
111300	-1.703545	-1.02742	0.3330005	0.3330005
111400	-1.696868	-1.31704	0.3619625	0.3619625
111500	-3.590898	0.6116387	0.1690946	0.1690946
111600	-2.145324	-0.2361499	0.2538735	0.2538735
111700	-1.982108	-0.4176414	0.2720226	0.2720226
111800	-4.493828	0.9107568	0.1391828	0.1391828
111900	-2.282405	-0.1114588	0.2414044	0.2414044
112000	-1.728534	-0.9078593	0.3210444	0.3210444
112100	-3.020663	0.3605503	0.1942035	0.1942035
112200	-2.573199	0.1042987	0.2198286	0.2198286
112300	-1.693567	-1.27928	0.3581865	0.3581865
112400	-2.555522	0.09257841	0.2210007	0.2210007
112500	-1.951496	-1.98887	0.4291455	0.4291455
112600	-2.107176	-0.2746956	0.2577281	0.2577281
112700	-1.818748	-0.6719699	0.2974555	0.2974555
112800	-1.725664	-1.482946	0.3785531	0.3785531
112900	-1.908651	-0.5184725	0.2821058	0.2821058
113000	-2.664907	0.1628095	0.2139776	0.2139776
113100	-2.063029	-0.3219378	0.2624523	0.2624523
113200	-3.220764	0.4561814	0.1846404	0.1846404
113300	-2.118742	-0.2628004	0.2565386	0.2565386
113400	-3.397616	0.5335446	0.1769041	0.1769041
113500	-4.151497	0.8080526	0.1494532	0.1494532
113600	-1.928388	-0.4897362	0.2792321	0.2792321
113700	-4.608844	0.9428761	0.1359709	0.1359709
113800	-2.892043	0.293692	0.2008893	0.2008893
113900	-1.711316	-0.9827164	0.3285301	0.3285301
114000	-1.835906	-0.638997	0.2941582	0.2941582
114100	-2.569244	0.1016893	0.2200896	0.2200896
114200	-4.759999	0.9834493	0.1319136	0.1319136
114300	-1.788987	-0.7353232	0.3037908	0.3037908
114400	-1.814646	-0.6801986	0.2982784	0.2982784
114500	-2.453254	0.02161665	0.2280968	0.2280968
114600	-2.167816	-0.2143015	0.2516887	0.2516887
114700	-5.420092	1.141785	0.11608	0.11608
114800	-2.569315	0.1017361	0.2200849	0.2200849
114900	-5.113786	1.071837	0.1230748	0.1230748
115000	-6.810144	1.400499	0.09020857	0.09020857
115100	-2.630293	0.1411587	0.2161426	0.2161426
115200	-1.881819	-0.5599314	0.2862517	0.2862517
115300	-2.710322	0.1904727	0.2112112	0.2112112
115400	-2.363096	-0.0460352	0.234862	0.234862
115500	-3.474638	0.5654158	0.1737169	0.1737169
115600	-2.101551	-0.2805488	0.2583134	0.2583134
115700	-2.543245	0.08434938	0.2218236	0.2218236
115800	-1.717443	-0.9533252	0.325591	0.325591
115900	-1.755602	-0.8200657	0.3122651	0.3122651
116000	-4.751073	0.9811028	0.1321482	0.1321482
116100	-2.825259	0.2570489	0.2045536	0.2045536
116200	-1.739719	-0.8685638	0.3171149	0.3171149
116300	-1.692898	-1.269289	0.3571874	0.3571874
116400	-2.182027	-2.290844	0.4593429	0.4593429
116500	-1.951104	-0.458247	0.2760832	0.2760832
116600	-1.970168	-0.4329793	0.2735564	0.2735564
116700	-1.812966	-0.6836094	0.2986195	0.2986195
116800	-3.472575	0.5645754	0.173801	0.173801
116900	-2.573079	0.1042195	0.2198366	0.2198366
117000	-2.269455	-0.1224499	0.2425035	0.2425035
117100	-1.82834	-0.6532633	0.2955848	0.2955848
117200	-3.045271	0.3728308	0.1929754	0.1929754
117300	-1.705585	-1.383224	0.3685809	0.3685809
117400	-4.086041	0.787079	0.1515506	0.1515506
117500	-1.737671	-1.528839	0.3831425	0.3831425
117600	-1.710996	-1.414535	0.371712	0.371712
117700	-2.328932	-0.07312027	0.2375705	0.2375705
117800	-2.560472	0.09587582	0.2206709	0.2206709
117900	-1.829713	-1.771883	0.4074468	0.4074468
118000	-2.1885	-0.1947342	0.2497319	0.2497319
118100	-1.707214	-1.393165	0.369575	0.369575
118200	-1.801831	-0.7068828	0.3009468	0.3009468
118300	-1.692502	-1.262662	0.3565247	0.3565247
118400	-2.079957	-0.3034617	0.2606047	0.2606047
118500	-1.765337	-0.7933743	0.3095959	0.3095959
118600	-1.797599	-0.7160516	0.3018637	0.3018637
118700	-1.694149	-1.10844	0.3411025	0.3411025
118800	-2.645494	0.1507294	0.2151856	0.2151856
118900	-2.071508	-0.3126249	0.261521	0.261521
119000	-2.905294	0.3007985	0.2001787	0.2001787
119100	-1.922341	-0.4983961	0.2800981	0.2800981
119200	-2.513925	0.06438735	0.2238198	0.2238198
119300	-4.41918	0.8892995	0.1413286	0.1413286
119400	-1.810142	-0.6894016	0.2991987	0.2991987
119500	-1.691142	-1.163715	0.34663	0.34663
119600	-1.719626	-1.45692	0.3759505	0.3759505
119700	-2.604152	0.1244651	0.217812	0.217812
119800	-2.293334	-0.1022947	0.240488	0.240488
119900	-1.788709	-1.678426	0.3981011	0.3981011
120000	-1.699214	-1.337895	0.364048	0.364048
120100	-2.890977	0.2931179	0.2009467	0.2009467
120200	-2.176329	-0.2061888	0.2508774	0.2508774
120300	-2.319064	-0.08110675	0.2383692	0.2383692
120400	-2.253388	-0.1362942	0.2438879	0.2438879
120500	-1.746116	-0.8481696	0.3150755	0.3150755
120600	-1.874844	-1.860242	0.4162827	0.4162827
120700	-1.694964	-1.098695	0.340128	0.340128
120800	-1.691072	-1.166146	0.3468731	0.3468731
120900	-2.937238	0.3177173	0.1984868	0.1984868
121000	-1.691987	-1.252879	0.3555464	0.3555464
121100	-1.712841	-1.424243	0.3726828	0.3726828
121200	-3.495917	0.5740408	0.1728544	0.1728544
121300	-2.089899	-0.2928234	0.2595409	0.2595409
121400	-1.766665	-0.7898787	0.3092464	0.3092464
121500	-1.811273	-0.687073	0.2989658	0.2989658
121600	-1.854914	-0.6048267	0.2907412	0.2907412
121700	-1.738472	-0.8726979	0.3175283	0.3175283
121800	-1.697958	-1.069152	0.3371738	0.3371738
121900	-2.462918	0.02856816	0.2274017	0.2274017
122000	-3.272289	0.4793595	0.1823226	0.1823226
122100	-1.702284	-1.03588	0.3338465	0.3338465
122200	-2.362131	-2.479626	0.4782211	0.4782211
122300	-2.234207	-0.1531328	0.2455718	0.2455718
122400	-2.14918	-2.252907	0.4555492	0.4555492
122500	-2.833687	0.2617516	0.2040833	0.2040833
122600	-1.965334	-0.4392939	0.2741879	0.2741879
122700	-3.511782	-3.319925	0.562251	0.562251
122800	-1.859486	-0.5969303	0.2899515	0.2899515
122900	-2.27752	-0.1155878	0.2418173	0.2418173
123000	-1.699666	-1.055065	0.335765	0.335765
123100	-2.940004	0.3191682	0.1983417	0.1983417
123200	-1.763235	-0.7989751	0.310156	0.310156
123300	-1.695906	-1.088516	0.3391101	0.3391101
123400	-2.349111	-2.466896	0.4769481	0.4769481
123500	-1.805523	-0.699035	0.300162	0.300162
123600	-2.983033	0.3414649	0.196112	0.196112
123700	-1.74141	-0.8630439	0.3165629	0.3165629
123800	-2.294735	-0.1011266	0.2403712	0.2403712
123900	-1.757839	-0.813758	0.3116343	0.3116343
124000	-2.889708	0.2924343	0.2010151	0.2010151
124100	-2.803487	0.2447922	0.2057793	0.2057793
124200	-3.160446	0.4283306	0.1874255	0.1874255
124300	-1.692382	-1.260512	0.3563097	0.3563097
124400	-1.773603	-0.7721103	0.3074695	0.3074695
124500	-1.89271	-1.892253	0.4194838	0.4194838
124600	-2.80848	0.2476173	0.2054968	0.2054968
124700	-2.51527	0.06531335	0.2237272	0.2237272
124800	-1.990146	-0.407512	0.2710097	0.2710097
124900	-2.196025	-0.1877352	0.249032	0.249032
125000	-2.335124	-0.06814698	0.2370732	0.2370732
125100	-3.931246	0.7355712	0.1567014	0.1567014
125200	-2.048084	-0.3386526	0.2641238	0.2641238
125300	-1.855499	-1.823827	0.4126412	0.4126412
125400	-3.965147	0.7470902	0.1555495	0.1555495
125500	-2.063081	-0.3218807	0.2624466	0.2624466
125600	-1.939476	-0.4741675	0.2776753	0.2776753
125700	-1.892556	-0.5429825	0.2845568	0.2845568
125800	-3.590896	0.6116381	0.1690947	0.1690947
125900	-1.741007	-1.540536	0.3843121	0.3843121
126000	-2.130648	-0.2507483	0.2553333	0.2553333
126100	-1.693073	-1.123282	0.3425867	0.3425867
126200	-2.321464	-0.07915759	0.2381743	0.2381743
126300	-1.923907	-0.496141	0.2798726	0.2798726
126400	-7.952471	1.56078	0.07418055	0.07418055
126500	-2.098223	-2.191308	0.4493893	0.4493893
126600	-2.673937	0.1683755	0.213421	0.213421
126700	-1.97758	-0.423416	0.2726001	0.2726001
126800	-3.189037	0.441631	0.1860954	0.1860954
126900	-3.059519	0.3798706	0.1922714	0.1922714
127000	-1.690649	-1.193257	0.3495842	0.3495842
127100	-1.883921	-0.5565741	0.2859159	0.2859159
127200	-2.475869	0.03779997	0.2264785	0.2264785
127300	-5.685941	1.198161	0.1104424	0.1104424
127400	-2.117006	-0.2645741	0.2567159	0.2567159
127500	-1.704188	-1.374262	0.3676848	0.3676848
127600	-1.718381	-1.451231	0.3753817	0.3753817
127700	-4.803552	0.9948121	0.1307773	0.1307773
127800	-1.759859	-1.60049	0.3903075	0.3903075
127900	-1.771639	-0.7770579	0.3079643	0.3079643
128000	-1.694948	-1.098877	0.3401463	0.3401463
128100	-1.691169	-1.162817	0.3465402	0.3465402
128200	-1.76354	-1.61122	0.3913805	0.3913805
128300	-1.968794	-0.4347678	0.2737353	0.2737353
128400	-2.684615	0.1749151	0.212767	0.212767
128500	-2.089323	-0.2934365	0.2596022	0.2596022
128600	-1.99279	-2.050492	0.4353077	0.4353077
128700	-1.711862	-0.9799275	0.3282513	0.3282513
128800	-3.651295	0.6348152	0.166777	0.166777
128900	-1.69258	-1.264017	0.3566603	0.3566603
129000	-1.716325	-1.441557	0.3744142	0.3744142
129100	-1.741466	-0.8628632	0.3165448	0.3165448
129200	-1.724548	-1.478313	0.3780898	0.3780898
129300	-2.619489	0.1342964	0.2168289	0.2168289
129400	-1.725066	-0.9212336	0.3223819	0.3223819
129500	-1.88773	-0.5505385	0.2853124	0.2853124
129600	-2.616041	0.1320949	0.217049	0.217049
129700	-1.924888	-0.4947335	0.2797319	0.2797319
129800	-2.033247	-2.106995	0.440958	0.440958
129900	-2.543565	0.08456485	0.221802	0.221802
130000	-2.471764	0.03488421	0.2267701	0.2267701
130100	-2.325882	-0.07558095	0.2378166	0.2378166
130200	-2.185249	-0.1977785	0.2500364	0.2500364
130300	-5.065363	1.060246	0.1242339	0.1242339
130400	-1.982711	-0.4168758	0.2719461	0.2719461
130500	-3.224546	0.4579018	0.1844683	0.1844683
130600	-1.890051	-1.887579	0.4190164	0.4190164
130700	-2.224412	-0.1618686	0.2464454	0.2464454
130800	-1.759808	-0.8082928	0.3110878	0.3110878
130900	-1.821384	-0.6667567	0.2969342	0.2969342
131000	-2.345366	-0.0599847	0.236257	0.236257
131100	-2.167541	-0.214565	0.251715	0.251715
131200	-2.548221	0.08769342	0.2214892	0.2214892
131300	-4.219614	0.8293991	0.1473186	0.1473186
131400	-2.568622	0.1012786	0.2201307	0.2201307
131500	-4.021662	0.7659914	0.1536594	0.1536594
131600	-3.500324	0.5758177	0.1726767	0.1726767
131700	-1.690658	-1.203501	0.3506086	0.3506086
131800	-3.134309	0.4160103	0.1886575	0.1886575
131900	-2.09428	-0.2881848	0.259077	0.259077
132000	-1.744415	-1.552097	0.3854682	0.3854682
132100	-1.705513	-1.382773	0.3685358	0.3685358
132200	-1.699579	-1.34087	0.3643455	0.3643455
132300	-1.800314	-0.7101466	0.3012732	0.3012732
132400	-1.734021	-0.8879246	0.319051	0.319051
132500	-3.302197	0.4925654	0.181002	0.181002
132600	-1.736124	-1.523277	0.3825863	0.3825863
132700	-1.739208	-0.8702503	0.3172835	0.3172835
132800	-1.941694	-0.4710988	0.2773684	0.2773684
132900	-2.244739	-0.1438437	0.2446429	0.2446429
133000	-2.332964	-0.06987868	0.2372464	0.2372464
133100	-1.693519	-1.1168	0.3419385	0.3419385
133200	-1.691353	-1.237709	0.3540294	0.3540294
133300	-2.441355	0.0129817	0.2289603	0.2289603
133400	-1.797069	-0.7172127	0.3019798	0.3019798
133500	-1.74164	-0.8623016	0.3164887	0.3164887
133600	-2.385912	-0.02841174	0.2330997	0.2330997
133700	-1.746617	-0.8466281	0.3149213	0.3149213
133800	-2.646898	0.1516081	0.2150977	0.2150977
133900	-3.603277	0.6164342	0.1686151	0.1686151
134000	-2.111868	-0.2698466	0.2572432	0.2572432
134100	-1.853512	-0.6072717	0.2909857	0.2909857
134200	-1.69766	-1.324458	0.3627043	0.3627043
134300	-1.96243	-0.443117	0.2745702	0.2745702
134400	-3.907208	0.7273195	0.1575266	0.1575266
134500	-2.38607	-0.02829081	0.2330876	0.2330876
134600	-1.700862	-1.045991	0.3348576	0.3348576
134700	-2.782741	-2.839091	0.5141676	0.5141676
134800	-4.330122	0.8630385	0.1439547	0.1439547
134900	-1.85054	-1.814162	0.4116747	0.4116747
135000	-2.470762	0.03417129	0.2268414	0.2268414
135100	-1.708118	-0.9998485	0.3302434	0.3302434
135200	-1.983993	-0.4152522	0.2717837	0.2717837
135300	-1.706523	-1.38901	0.3691595	0.3691595
135400	-1.993835	-0.4029156	0.2705501	0.2705501
135500	-1.756361	-0.8179115	0.3120497	0.3120497
135600	-1.757853	-1.594527	0.3897112	0.3897112
135700	-2.690765	0.1786603	0.2123925	0.2123925
135800	-3.176833	0.4359758	0.1866609	0.1866609
135900	-2.925787	0.3116866	0.1990899	0.1990899
136000	-2.586565	0.1130616	0.2189523	0.2189523
136100	-4.535995	0.9226622	0.1379923	0.1379923
136200	-3.763645	0.6765151	0.162607	0.162607
136300	-1.756045	-0.8188077	0.3121393	0.3121393
136400	-1.691125	-1.23064	0.3533225	0.3533225
136500	-2.382744	-0.03083759	0.2333423	0.2333423
136600	-4.017611	0.764649	0.1537936	0.1537936
136700	-4.871199	1.012183	0.1290402	0.1290402
136800	-6.698255	1.382607	0.09199777	0.09199777
136900	-2.000472	-0.394722	0.2697307	0.2697307
137000	-1.853653	-0.607025	0.290961	0.290961
137100	-1.745341	-0.8505735	0.3153159	0.3153159
137200	-2.024581	-0.3657647	0.266835	0.266835
137300	-2.359946	-0.04849752	0.2351083	0.2351083
137400	-1.738189	-0.8736442	0.3176229	0.3176229
137500	-2.510429	0.06197753	0.2240608	0.2240608
137600	-2.418415	-0.003908528	0.2306494	0.2306494
137700	-2.09666	-0.2856763	0.2588261	0.2588261
137800	-2.195488	-2.306029	0.4608614	0.4608614
137900	-1.722398	-0.9320055	0.3234591	0.3234591
138000	-2.022975	-0.3676564	0.2670241	0.2670241
138100	-2.227833	-0.1588066	0.2461392	0.2461392
138200	-1.804218	-0.7017937	0.3004379	0.3004379
138300	-3.381059	0.5265558	0.1776029	0.1776029
138400	-2.701783	0.1853339	0.2117251	0.2117251
138500	-4.653315	0.9550009	0.1347584	0.1347584
138600	-2.081116	-0.3022137	0.2604799	0.2604799
138700	-1.700404	-1.347384	0.3649969	0.3649969
138800	-1.894157	-0.5404979	0.2843083	0.2843083
138900	-1.930522	-1.955749	0.4258334	0.4258334
139000	-2.950759	0.3247901	0.1977795	0.1977795
139100	-1.706852	-1.007074	0.3309659	0.3309659
139200	-1.940883	-0.472219	0.2774804	0.2774804
139300	-1.887184	-0.5513989	0.2853984	0.2853984
139400	-2.549803	0.08875403	0.2213831	0.2213831
139500	-2.058089	-0.3274196	0.2630005	0.2630005
139600	-2.047006	-0.3398738	0.2642459	0.2642459
139700	-1.747201	-0.8448347	0.314742	0.314742
139800	-2.328143	-0.07375654	0.2376342	0.2376342
139900	-3.069292	0.3846702	0.1917915	0.1917915
140000	-1.704404	-1.021903	0.3324488	0.3324488
140100	-2.151306	-0.2302787	0.2532864	0.2532864
140200	-2.361952	-2.479452	0.4782037	0.4782037
140300	-2.626126	-2.715204	0.5017789	0.5017789
140400	-2.379288	-0.03349159	0.2336077	0.2336077
140500	-4.948692	1.031677	0.1270908	0.1270908
140600	-1.730884	-0.8991486	0.3201734	0.3201734
140700	-1.781131	-1.659182	0.3961767	0.3961767
140800	-5.72949	1.207043	0.1095542	0.1095542
140900	-3.59805	0.6144124	0.1688173	0.1688173
141000	-1.877736	-0.5665128	0.2869098	0.2869098
141100	-1.695864	-1.08895	0.3391535	0.3391535
141200	-1.755732	-0.8196952	0.312228	0.312228
141300	-2.757429	0.2183289	0.2084256	0.2084256
141400	-2.341261	-2.459159	0.4761744	0.4761744
141500	-5.310088	1.117312	0.1185273	0.1185273
141600	-2.17893	-2.287321	0.4589906	0.4589906
141700	-2.480341	0.04096552	0.226162	0.226162
141800	-3.723654	0.6618759	0.1640709	0.1640709
141900	-2.168558	-0.2135906	0.2516176	0.2516176
142000	-1.829389	-0.6512616	0.2953847	0.2953847
142100	-1.800572	-0.7095894	0.3012174	0.3012174
142200	-2.180815	-2.289466	0.4592051	0.4592051
142300	-2.528972	0.07468654	0.2227899	0.2227899
142400	-3.190754	0.442424	0.1860161	0.1860161
142500	-2.177193	-0.2053708	0.2507956	0.2507956
142600	-1.696169	-1.085844	0.3388429	0.3388429
142700	-3.115665	0.4071264	0.1895459	0.1895459
142800	-4.58464	0.9362091	0.1366376	0.1366376
142900	-1.929118	-1.953481	0.4256067	0.4256067
143000	-2.608948	0.1275507	0.2175034	0.2175034
143100	-2.234259	-0.1530868	0.2455672	0.2455672
143200	-1.698416	-1.331157	0.3633742	0.3633742
143300	-1.69525	-1.095494	0.3398079	0.3398079
143400	-3.699564	0.6529502	0.1649635	0.1649635
143500	-1.82748	-1.767172	0.4069757	0.4069757
143600	-4.130555	0.8013923	0.1501193	0.1501193
143700	-1.826086	-0.6575951	0.296018	0.296018
143800	-4.125116	0.7996549	0.150293	0.150293
143900	-2.350831	-0.05566105	0.2358246	0.2358246
144000	-1.719878	-1.458059	0.3760644	0.3760644
144100	-1.785142	-1.669461	0.3972047	0.3972047
144200	-2.475522	0.03755369	0.2265031	0.2265031
144300	-1.849351	-0.6145956	0.2917181	0.2917181
144400	-1.81952	-1.750067	0.4052652	0.4052652
144500	-4.491996	0.9102362	0.1392349	0.1392349
144600	-2.127724	-0.2536907	0.2556276	0.2556276
144700	-1.949054	-0.4610256	0.2763611	0.2763611
144800	-1.923961	-0.4960635	0.2798649	0.2798649
144900	-3.092623	0.3960332	0.1906552	0.1906552
145000	-3.027086	0.3637708	0.1938814	0.1938814
145100	-2.844197	0.2675835	0.2035002	0.2035002
145200	-1.724227	-1.476968	0.3779553	0.3779553
145300	-1.72348	-0.9275833	0.3230168	0.3230168
145400	-1.707752	-1.001909	0.3304495	0.3304495
145500	-1.782917	-0.7494472	0.3052032	0.3052032
145600	-3.116989	0.4077598	0.1894825	0.1894825
145700	-1.712025	-1.420003	0.3722588	0.3722588
145800	-1.690696	-1.208536	0.3511121	0.3511121
145900	-3.478908	0.5671527	0.1735432	0.1735432
146000	-2.865077	0.2790652	0.202352	0.202352
146100	-1.768908	-0.784045	0.308663	0.308663
146200	-1.720802	-0.9386729	0.3241258	0.3241258
146300	-1.795597	-1.695299	0.3997884	0.3997884
146400	-3.337636	0.5079861	0.1794599	0.1794599
146500	-4.533461	0.9219512	0.1380634	0.1380634
146600	-2.458295	0.02524939	0.2277336	0.2277336
146700	-1.690888	-1.2211	0.3523685	0.3523685
146800	-1.750333	-1.571355	0.387394	0.387394
146900	-2.589471	0.1149557	0.2187629	0.2187629
147000	-1.814493	-0.6805085	0.2983094	0.2983094
147100	-3.295821	0.489765	0.181282	0.181282
147200	-1.838928	-0.6334092	0.2935994	0.2935994
147300	-2.093275	-0.2892463	0.2591831	0.2591831
147400	-1.902388	-0.527887	0.2830472	0.2830472
147500	-1.767767	-0.7870003	0.3089585	0.3089585
147600	-1.763468	-0.7983494	0.3100934	0.3100934
147700	-2.90041	0.2981855	0.20044	0.20044
147800	-1.72326	-0.9284758	0.3231061	0.3231061
147900	-6.017317	1.26343	0.1039155	0.1039155
148000	-1.791911	-1.686339	0.3988924	0.3988924
148100	-1.988634	-0.4094062	0.2711991	0.2711991
148200	-1.696023	-1.308586	0.3611171	0.3611171
148300	-2.342808	-0.06201553	0.2364601	0.2364601
148400	-1.691055	-1.166791	0.3469376	0.3469376
148500	-3.154205	0.4254028	0.1877182	0.1877182
148600	-2.592175	0.1167146	0.218587	0.218587
148700	-2.21728	-0.1682895	0.2470875	0.2470875
148800	-1.707659	-1.002433	0.3305019	0.3305019
148900	-1.724528	-0.9233695	0.3225955	0.3225955
149000	-3.863912	0.7122765	0.1590309	0.1590309
149100	-1.763854	-0.797316	0.3099901	0.3099901
149200	-1.78439	-1.66755	0.3970135	0.3970135
149300	-2.725139	0.1993239	0.2103261	0.2103261
149400	-2.506627	0.05934989	0.2243235	0.2243235
149500	-2.872793	0.2832734	0.2019312	0.2019312
149600	-2.534833	0.0786672	0.2223918	0.2223918
149700	-2.812254	0.249747	0.2052838	0.2052838
149800	-1.69355	-1.279049	0.3581634	0.3581634
149900	-1.73807	-1.530261	0.3832846	0.3832846
150000	-1.694394	-1.105405	0.340799	0.340799
150100	-1.753998	-0.8246586	0.3127244	0.3127244
150200	-3.225011	0.4581131	0.1844472	0.1844472
150300	-2.660381	0.1600075	0.2142578	0.2142578
150400	-2.315499	-0.08401125	0.2386596	0.2386596
150500	-3.524883	0.5856611	0.1716924	0.1716924
150600	-2.69304	-2.769341	0.5071926	0.5071926
150700	-1.900608	-0.5305912	0.2833176	0.2833176
150800	-2.243542	-0.1448944	0.2447479	0.2447479
150900	-1.853952	-1.820828	0.4123413	0.4123413
151000	-2.04278	-0.3446812	0.2647266	0.2647266
151100	-2.217962	-0.1676728	0.2470258	0.2470258
151200	-2.350894	-0.05561109	0.2358196	0.2358196
151300	-2.590707	0.1157599	0.2186825	0.2186825
151400	-5.647361	1.190212	0.1112373	0.1112373
151500	-1.740692	-1.539447	0.3842032	0.3842032
151600	-1.96364	-0.441521	0.2744106	0.2744106
151700	-4.12188	0.7986196	0.1503965	0.1503965
151800	-2.029051	-0.3605269	0.2663112	0.2663112
151900	-4.931232	1.027322	0.1275263	0.1275263
152000	-1.717891	-1.448959	0.3751544	0.3751544
152100	-4.167802	0.8132061	0.1489379	0.1489379
152200	-1.983341	-0.4160768	0.2718662	0.2718662
152300	-1.707739	-1.001984	0.3304569	0.3304569
152400	-3.427608	0.5460788	0.1756506	0.1756506
152500	-3.490127	0.5717017	0.1730883	0.1730883
152600	-3.260723	0.4742042	0.1828381	0.1828381
152700	-2.020748	-0.370288	0.2672873	0.2672873
152800	-1.734207	-0.8872748	0.318986	0.318986
152900	-1.734322	-0.8868699	0.3189455	0.3189455
153000	-2.260989	-0.1297155	0.2432301	0.2432301
153100	-4.940938	1.029745	0.127284	0.127284
153200	-2.469546	0.0333045	0.2269281	0.2269281
153300	-3.161371	0.4287633	0.1873822	0.1873822
153400	-2.090378	-2.181496	0.4484081	0.4484081
153500	-1.71672	-0.9566	0.3259185	0.3259185
153600	-2.012443	-2.078372	0.4380957	0.4380957
153700	-1.698235	-1.329585	0.363217	0.363217
153800	-1.715234	-1.436265	0.3738851	0.3738851
153900	-2.779	0.2308151	0.207177	0.207177
154000	-2.68236	0.173538	0.2129047	0.2129047
154100	-3.981066	0.752452	0.1550133	0.1550133
154200	-3.802816	0.6906432	0.1611942	0.1611942
